Date,HomeTeam,AwayTeam,FTR,FTHG,FTAG,HTHG,HTAG,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,h2h_home_win_rate,h2h_away_win_rate,h2h_draw_rate,h2h_total_matches,home_recent_points,home_recent_win_rate,home_momentum_score,home_attack_form,home_defense_form,home_goals_scored_recent,home_goals_conceded_recent,away_recent_points,away_recent_win_rate,away_momentum_score,away_attack_form,away_defense_form,away_goals_scored_recent,away_goals_conceded_recent,home_elo_before,away_elo_before,elo_difference,home_team_venue_points_per_game,home_team_venue_win_rate,home_team_venue_goals_per_game,home_team_venue_conceded_per_game,away_team_venue_points_per_game,away_team_venue_win_rate,away_team_venue_goals_per_game,away_team_venue_conceded_per_game,home_season_points_per_game,home_season_season_position_estimate,home_season_season_goal_diff,away_season_points_per_game,away_season_season_position_estimate,away_season_season_goal_diff,competition_form,european_footprint,goal_expectation,elo_vs_form,home_advantage,defensive_battle,attacking_threat,form_vs_elo
21/11/2016,West Brom,Burnley,H,4,0,3,0,16,5,6,2,12,12,4,3,0,0,0,0,0.33,0.33,0.34,0.0,2.2572040741136767,0.6,1.354322444468206,1.1,0.0,11.0,15.0,2.5780481271625826,0.8,2.062438501730066,1.1,0.0,11.0,14.0,1464.5745430594031,1507.1313717817632,-42.556828722360024,2.2,0.6,1.2,1.8,2.5,0.75,0.25,2.25,2.272727272727273,10.909090909090908,-3.0,2.6363636363636362,9.454545454545455,-4.0,-0.7186871344656054,0,1.725,1983.5061752621168,1564.5745430594031,2.025,0.725,1.3870810989645284
26/11/2016,Liverpool,Sunderland,H,2,0,0,0,27,6,7,1,5,9,9,4,1,3,0,0,0.0,0.0,0.5,2.0,2.374673449916146,0.7,1.6622714149413023,2.6,0.1,26.0,9.0,2.694956424315145,0.8,2.155965139452116,1.0,0.0,10.0,17.0,1626.223429592126,1425.3806474858907,200.8427821062353,2.6,0.8,3.4,0.8,2.6,0.8,0.6,1.2,2.5,10.0,16.0,2.6666666666666665,9.333333333333334,-9.0,-0.42581211922755163,0,2.3,2703.2247213188007,1726.223429592126,1.0,2.0,1.533250030124905
26/11/2016,Swansea,Crystal Palace,H,5,4,1,1,18,12,9,4,12,24,10,6,4,5,0,0,0.0,0.0,1.0,2.0,2.3405756962141826,0.7,1.6384029873499277,1.0,0.0,10.0,20.0,2.694956424315145,0.8,2.155965139452116,1.7,0.0,17.0,19.0,1435.8935573261106,1405.8989738594457,29.994583466664835,2.2,0.6,1.0,2.0,2.6,0.8,1.8,2.0,2.5,10.0,-11.0,2.6666666666666665,9.333333333333334,-4.0,-0.754034287253211,0,1.5,2352.5722938396143,1535.8935573261106,2.0,1.4,1.711550601007911
26/11/2016,Leicester,Middlesbrough,D,2,2,1,1,11,6,3,2,15,12,2,3,4,4,0,0,0.33,0.33,0.34,0.0,2.570869908146128,0.8,2.0566959265169027,1.3,0.0,13.0,18.0,2.199475194507585,0.6,1.3196851167045511,0.7,0.0,7.0,11.0,1563.8910870765794,1471.0657359801482,92.82535109643118,2.6,0.8,1.8,0.8,1.4,0.2,0.6,1.0,2.5,10.0,-6.0,2.1666666666666665,11.333333333333334,-3.0,0.0639366957630823,0,1.4,3216.4484283064917,1663.8910870765794,0.9,1.2,1.9726718281528823
26/11/2016,Chelsea,Tottenham,H,2,1,1,1,9,12,5,6,13,16,3,8,2,1,0,0,0.0,0.0,1.0,2.0,2.8647055050979016,0.9,2.5782349545881114,2.3,0.3,23.0,7.0,1.9337633742813538,0.5,0.9668816871406769,1.6,0.3,16.0,7.0,1617.0558783280526,1628.1076243785126,-11.051746050459997,3.0,1.0,3.2,0.4,1.8,0.4,1.6,0.6,2.8333333333333335,8.666666666666666,18.0,2.0,12.0,10.0,0.35784780274501604,0,1.9000000000000001,4169.149989027565,1717.0558783280526,0.5,2.4000000000000004,2.3916009852923565
26/11/2016,Burnley,Man City,A,1,2,1,1,10,21,5,5,5,15,5,8,2,3,0,0,0.33,0.33,0.34,0.0,2.618198198182726,0.8,2.0945585585461806,0.9,0.0,9.0,18.0,2.3026914719426883,0.7,1.6118840303598818,2.1,0.1,21.0,9.0,1490.303179697769,1614.6025193719518,-124.29933967418265,2.6,0.8,1.6,1.0,3.0,1.0,2.2,1.0,2.6666666666666665,9.333333333333334,-8.0,2.5,10.0,16.0,-0.9767320868053755,0,1.3,3121.5272798645487,1590.303179697769,1.0,1.9000000000000001,2.1081870324241208
26/11/2016,Hull,West Brom,D,1,1,0,1,10,11,4,2,7,10,2,6,3,2,0,0,0.33,0.33,0.34,0.0,2.8647055050979016,0.9,2.5782349545881114,0.6,0.0,6.0,26.0,2.32788348353841,0.6,1.396730090123046,1.4,0.0,14.0,13.0,1441.6777033688604,1481.4027351433972,-39.725031774536774,3.0,1.0,0.6,2.0,2.2,0.6,1.0,1.2,2.8333333333333335,8.666666666666666,-17.0,2.3333333333333335,10.666666666666666,1.0,-0.24345309585720085,0,0.8999999999999999,3716.9838480759067,1541.6777033688604,1.6,0.8,2.6825360639517957
27/11/2016,Arsenal,Bournemouth,H,3,1,1,1,16,9,3,3,12,13,3,10,3,5,0,0,0.5,0.0,0.0,2.0,2.2034403091044976,0.7,1.5424082163731483,2.2,0.2,22.0,8.0,2.471905076519369,0.7,1.7303335535635582,1.3,0.0,13.0,12.0,1634.8645684640353,1455.6142301095506,179.2503383544847,2.2,0.6,1.8,0.8,2.2,0.6,0.8,1.8,2.3333333333333335,10.666666666666666,13.0,2.5,10.0,-2.0,-0.5001644404373341,1,1.8,2521.6285430562693,1734.8645684640353,1.3,1.3,1.4151706319829138
27/11/2016,Man United,West Ham,D,1,1,1,1,17,6,8,2,16,16,8,4,3,1,0,0,0.0,0.5,0.5,2.0,2.0679641488084335,0.6,1.24077848928506,1.2,0.0,12.0,13.0,2.54494733304952,0.8,2.0359578664396163,1.1,0.0,11.0,21.0,1575.711428526792,1487.497883224475,88.21354530231702,1.8,0.4,1.4,1.0,3.0,1.0,1.2,2.4,2.3333333333333335,10.666666666666666,3.0,2.6666666666666665,9.333333333333334,-10.0,-0.15383768687910415,1,1.9,1955.1088458366767,1675.711428526792,1.7,1.2999999999999998,1.1811602684558078
27/11/2016,Southampton,Everton,H,1,0,1,0,17,13,7,1,11,15,5,2,0,2,0,0,0.0,0.0,0.5,2.0,2.170826615431426,0.6,1.3024959692588556,1.1,0.1,11.0,9.0,2.3144714557236092,0.7,1.6201300190065264,1.3,0.0,13.0,12.0,1553.041106740045,1495.587608974334,57.45349776571106,2.2,0.6,1.0,0.8,2.6,0.8,1.0,1.8,2.1666666666666665,11.333333333333334,0.0,2.3333333333333335,10.666666666666666,2.0,-0.3341041921645187,0,1.4,2022.8297816222207,1653.041106740045,1.3,1.0,1.2580117457350146
27/11/2016,Watford,Stoke,A,0,1,0,1,11,14,2,1,24,14,3,3,3,0,1,0,0.0,0.0,0.0,2.0,2.594325867265528,0.8,2.0754606938124223,1.5,0.0,15.0,17.0,2.3797016905225377,0.7,1.6657911833657764,1.1,0.0,11.0,14.0,1488.919483765834,1468.6828207410094,20.236663024824566,2.6,0.8,1.8,1.4,2.2,0.6,1.0,1.4,2.5,10.0,-3.0,2.3333333333333335,10.666666666666666,-6.0,0.22404349521852282,0,1.6,3090.1938648074715,1588.919483765834,1.4,1.4,2.090906240842942
03/12/2016,West Ham,Arsenal,A,1,5,0,1,10,19,3,10,10,11,3,2,3,3,0,0,0.0,0.0,0.5,2.0,2.2871685894698985,0.7,1.6010180126289288,1.1,0.0,11.0,19.0,2.279235512823289,0.7,1.5954648589763023,2.2,0.2,22.0,8.0,1491.2265871033162,1642.7463487199811,-151.51976161666494,2.2,0.6,1.0,1.8,2.6,0.8,2.6,0.8,2.5384615384615383,9.846153846153847,-10.0,2.3846153846153846,10.461538461538462,15.0,-0.3631421246940624,0,0.9,2387.4806268635716,1591.2265871033162,1.3,1.8,1.6104373672738233
03/12/2016,Tottenham,Swansea,H,5,0,2,0,28,1,15,0,11,17,5,0,0,4,0,0,0.5,0.0,0.5,2.0,2.1459912621006003,0.6,1.28759475726036,1.6,0.2,16.0,8.0,2.4033220289923056,0.7,1.6823254202946138,1.4,0.0,14.0,22.0,1612.6306430124253,1449.6017946813863,163.02884833103894,2.2,0.6,1.6,0.8,2.6,0.8,1.0,2.0,2.076923076923077,11.692307692307692,9.0,2.5384615384615383,9.846153846153847,-10.0,-0.6314507739561291,0,1.8,2076.414761340202,1712.6306430124253,1.4,1.3,1.197665531322574
03/12/2016,Sunderland,Leicester,H,2,1,0,0,22,17,6,5,8,12,3,4,3,1,0,0,0.0,0.5,0.0,2.0,2.834754357473017,0.9,2.5512789217257157,0.9,0.0,9.0,18.0,2.310624548589298,0.7,1.6174371840125086,1.3,0.0,13.0,19.0,1418.1995880424045,1559.9762040798366,-141.77661603743218,2.6,0.8,1.4,2.2,2.6,0.8,0.8,2.8,2.6923076923076925,9.23076923076923,-11.0,2.3846153846153846,10.461538461538462,-6.0,0.048498877699589125,0,2.0999999999999996,3618.2227157726797,1518.1995880424045,2.5,1.1,2.698434278824616
03/12/2016,West Brom,Watford,H,3,1,2,0,11,17,3,5,12,8,3,4,2,1,0,1,0.0,0.0,0.5,2.0,2.2015311206207446,0.6,1.3209186723724466,1.5,0.0,15.0,14.0,2.632927059223265,0.8,2.106341647378612,1.4,0.0,14.0,15.0,1479.6951025520855,1473.0467834685319,6.648319083553588,2.2,0.6,1.8,1.4,2.6,0.8,1.2,2.0,2.230769230769231,11.076923076923077,1.0,2.5384615384615383,9.846153846153847,-4.0,-0.12722333962603746,1,1.9,1954.556890379112,1579.6951025520855,1.7,1.5,1.3390447837134238
03/12/2016,Man City,Chelsea,A,1,3,1,0,14,10,5,4,14,9,9,2,2,3,2,0,0.5,0.0,0.0,2.0,2.3690426098963764,0.7,1.6583298269274633,2.0,0.1,20.0,9.0,2.8775792092538413,0.9,2.5898212883284573,2.2,0.2,22.0,8.0,1624.4538976271738,1632.53285969414,-8.078962066966142,1.8,0.4,2.0,0.8,2.6,0.8,1.4,1.0,2.5384615384615383,9.846153846153847,17.0,2.8461538461538463,8.615384615384615,19.0,0.731462592274507,1,1.5,2693.8803509037143,1724.4538976271738,0.9,1.7,1.5312806008374003
03/12/2016,Crystal Palace,Southampton,H,3,0,2,0,9,17,4,3,11,13,4,9,3,1,0,0,0.5,0.5,0.0,2.0,2.834754357473017,0.9,2.5512789217257157,2.0,0.0,20.0,23.0,2.3604971772114816,0.7,1.652348024048037,1.1,0.2,11.0,8.0,1392.19073650417,1565.5830050373675,-173.39226853319747,2.6,0.8,1.6,1.8,2.2,0.6,1.2,1.0,2.6923076923076925,9.23076923076923,-5.0,2.230769230769231,11.076923076923077,1.0,-0.7423781672713881,0,1.3,3551.8668810648887,1492.19073650417,1.4,1.4,2.74884631986424
03/12/2016,Stoke,Burnley,H,2,0,2,0,10,14,4,4,7,13,4,9,3,2,0,0,0.33,0.33,0.34,0.0,2.438725059732208,0.7,1.7071075418125454,1.2,0.0,12.0,13.0,2.6545278614580647,0.8,2.123622289166452,1.0,0.0,10.0,17.0,1484.5555210383116,1480.451801442547,4.10371959576446,2.6,0.8,1.2,1.4,2.6,0.8,0.2,2.6,2.3846153846153846,10.461538461538462,-5.0,2.6923076923076925,9.23076923076923,-9.0,-0.1796611291647431,1,1.9,2534.2959262039544,1584.5555210383116,2.0,0.7,1.7248673265704932
04/12/2016,Bournemouth,Liverpool,H,4,3,0,2,12,10,8,3,9,17,4,9,2,2,0,0,0.0,0.5,0.0,2.0,2.632927059223265,0.8,2.106341647378612,1.3,0.0,13.0,14.0,2.54494733304952,0.8,2.0359578664396163,2.7,0.2,27.0,8.0,1447.7324498536047,1633.4044890356122,-185.67203918200744,2.6,0.8,1.8,0.6,2.2,0.6,1.8,1.0,2.5384615384615383,9.846153846153847,-4.0,2.5384615384615383,9.846153846153847,18.0,0.23412635769830265,0,1.4,3049.419153388116,1547.7324498536047,0.8,1.8,2.182386995185063
04/12/2016,Everton,Man United,D,1,1,0,1,13,10,6,2,13,11,6,3,2,3,0,0,0.0,0.5,0.0,2.0,2.3797016905225377,0.7,1.6657911833657764,1.2,0.0,12.0,13.0,1.8555718816388185,0.5,0.9277859408194092,1.2,0.0,12.0,14.0,1483.0457106770116,1571.9827246479506,-88.937013970939,2.2,0.6,1.6,0.6,2.6,0.8,1.0,1.6,2.3846153846153846,10.461538461538462,1.0,2.230769230769231,11.076923076923077,3.0,-0.578063341076734,0,1.6,2470.444469374198,1583.0457106770116,1.1,1.3,1.6848346325805508
05/12/2016,Middlesbrough,Hull,H,1,0,0,0,16,6,4,2,6,11,13,7,1,1,0,0,0.33,0.33,0.34,0.0,2.0853412912201463,0.6,1.2512047747320878,0.9,0.0,9.0,13.0,2.5765007481658984,0.8,2.061200598532719,0.7,0.0,7.0,26.0,1474.980618976891,1443.3853359601721,31.595283016718895,3.0,1.0,0.8,1.2,2.6,0.8,0.6,3.2,2.076923076923077,11.692307692307692,-3.0,2.6923076923076925,9.23076923076923,-17.0,-0.11086987854036201,0,2.0,1845.5027931011764,1574.980618976891,2.2,0.7,1.2724283546179505
10/12/2016,Watford,Everton,H,3,2,1,1,11,11,6,4,11,16,2,4,2,2,0,0,0.0,0.0,1.0,2.0,2.6678552242356703,0.8,2.1342841793885365,1.1,0.0,11.0,16.0,2.137646598644265,0.6,1.282587959186559,1.0,0.0,10.0,14.0,1458.3337794480171,1486.8037039497067,-28.469924501689547,2.6,0.8,1.6,1.0,2.6,0.8,0.4,2.0,2.5714285714285716,9.714285714285714,-6.0,2.2857142857142856,10.857142857142858,1.0,0.28750150368413313,0,1.8,3112.4987137437943,1558.3337794480171,1.5,1.0,2.195263055824266
10/12/2016,Arsenal,Stoke,H,3,1,1,1,21,12,6,5,9,6,7,7,0,0,0,0,0.5,0.0,0.5,2.0,2.3478185603503525,0.7,1.6434729922452467,2.5,0.2,25.0,8.0,2.492132166476492,0.7,1.7444925165335443,1.4,0.1,14.0,9.0,1651.5901393476036,1499.3783574600768,152.21178188752674,2.2,0.6,2.0,0.8,2.2,0.6,1.2,1.2,2.4285714285714284,10.285714285714286,19.0,2.4285714285714284,10.285714285714286,-3.0,-0.2570355837168744,0,1.6,2714.34378827635,1751.5901393476036,1.0,1.6,1.492627880026975
10/12/2016,Burnley,Bournemouth,H,3,2,2,1,16,17,7,4,14,18,4,11,2,2,0,0,0.33,0.33,0.34,0.0,2.7981727017502482,0.9,2.5183554315752237,0.9,0.0,9.0,18.0,2.6678552242356703,0.8,2.1342841793885365,1.6,0.0,16.0,17.0,1465.6289650207818,1470.0635900269908,-4.434625006208989,3.0,1.0,1.6,1.2,2.6,0.8,0.8,2.2,2.7142857142857144,9.142857142857142,-11.0,2.5714285714285716,9.714285714285714,-3.0,0.13655727331985706,0,1.9000000000000001,3690.9746647340594,1565.6289650207818,1.7000000000000002,1.2000000000000002,2.577414364425632
10/12/2016,Hull,Crystal Palace,D,3,3,1,0,15,14,6,6,16,14,4,7,2,4,0,0,0.33,0.33,0.34,0.0,2.7275701179882166,0.9,2.454813106189395,0.6,0.0,6.0,26.0,2.8504780091743664,0.9,2.56543020825693,2.1,0.0,21.0,22.0,1429.7456661510544,1414.1114363338706,15.634229817183723,2.6,0.8,0.8,2.0,2.6,0.8,2.2,2.8,2.7142857142857144,9.142857142857142,-18.0,2.7142857142857144,9.142857142857142,-2.0,-0.21983727565905423,0,1.7999999999999998,3509.7583997850957,1529.7456661510544,2.4,1.5,2.5754368391944906
10/12/2016,Leicester,Man City,H,4,2,3,0,10,19,6,4,10,7,3,11,2,1,0,0,0.0,0.0,0.5,2.0,2.3762208289128304,0.7,1.663354580238981,1.3,0.0,13.0,17.0,2.429080224738545,0.7,1.7003561573169814,1.9,0.0,19.0,11.0,1539.1737656709186,1609.802631605476,-70.62886593455755,2.2,0.6,1.8,1.0,3.0,1.0,2.2,1.0,2.4285714285714284,10.285714285714286,-7.0,2.5714285714285716,9.714285714285714,15.0,-0.05784516460530496,1,1.4,2560.1917329124026,1639.1737656709186,1.0,2.0,1.6210202681507497
10/12/2016,Swansea,Sunderland,H,3,0,0,0,14,11,5,2,10,8,7,4,1,2,0,0,0.0,0.0,0.5,2.0,2.570869908146128,0.8,2.0566959265169027,1.2,0.0,12.0,25.0,2.8504780091743664,0.9,2.56543020825693,1.1,0.0,11.0,16.0,1441.1655066162984,1439.0020264513225,2.1634801649759083,2.6,0.8,1.6,2.4,3.0,1.0,0.4,1.4,2.5714285714285716,9.714285714285714,-15.0,2.7142857142857144,9.142857142857142,-10.0,0.5954106813621748,0,1.5,2964.0392268944092,1541.1655066162984,1.9,1.0,2.140658984420676
11/12/2016,Liverpool,West Ham,D,2,2,1,2,18,7,3,3,7,8,11,4,2,0,0,0,0.0,0.5,0.0,2.0,2.5882470505578414,0.8,2.070597640446273,2.6,0.0,26.0,11.0,2.354996779366807,0.7,1.6484977455567649,1.0,0.0,10.0,20.0,1611.073348862226,1482.3827964756938,128.69055238653232,2.6,0.8,3.0,0.6,2.6,0.8,1.2,2.0,2.5714285714285716,9.714285714285714,17.0,2.5714285714285716,9.714285714285714,-14.0,1.2022652083595715,1,2.5,3335.8846747400007,1711.073348862226,1.3,2.1,1.9278429891865936
11/12/2016,Man United,Tottenham,H,1,0,1,0,15,12,5,4,19,17,3,8,3,3,0,0,0.5,0.5,0.0,2.0,1.6633894183827296,0.4,0.6653557673530919,1.2,0.0,12.0,13.0,2.2272529264887924,0.6,1.3363517558932754,1.7,0.2,17.0,8.0,1568.2247313752555,1621.0669310775131,-52.84219970225763,1.4,0.2,1.4,0.8,1.8,0.4,1.0,1.0,2.142857142857143,11.428571428571429,3.0,2.142857142857143,11.428571428571429,14.0,0.6065711097833142,0,1.2,1043.4273695262796,1668.2247313752555,0.9,1.2,0.6364098404151627
11/12/2016,Chelsea,West Brom,H,1,0,0,0,12,6,2,1,6,10,3,1,2,4,0,0,0.0,0.0,0.5,2.0,3.0,1.0,3.0,2.3,0.3,23.0,7.0,2.2775079897335018,0.6,1.366504793840101,1.8,0.0,18.0,14.0,1647.1841257158376,1494.4081065726002,152.77601914323736,3.0,1.0,3.0,0.6,1.8,0.4,1.2,1.2,2.857142857142857,8.571428571428571,21.0,2.2857142857142856,10.857142857142858,3.0,-0.2796910706792193,0,2.1,4941.552377147513,1747.1841257158376,0.8999999999999999,2.1,2.7319350215595226
11/12/2016,Southampton,Middlesbrough,H,1,0,0,0,14,6,3,2,14,12,4,2,4,3,0,0,0.33,0.33,0.34,0.0,2.4213479173204946,0.7,1.6949435421243462,1.0,0.1,10.0,9.0,2.1723739944281104,0.6,1.3034243966568662,0.9,0.0,9.0,11.0,1543.6623052076668,1488.6202887860088,55.04201642165799,2.6,0.8,1.0,0.6,1.4,0.2,1.0,1.4,2.2857142857142856,10.857142857142858,-2.0,2.142857142857143,11.428571428571429,-2.0,-0.8385063272394555,0,1.2,2616.4204554325165,1643.6623052076668,1.0,1.0,1.6470022650740908
13/12/2016,Everton,Arsenal,H,2,1,1,1,14,9,4,3,10,10,8,3,1,1,1,0,0.0,0.5,0.0,2.0,2.219702284464708,0.6,1.331821370678825,0.9,0.0,9.0,16.0,2.409875711427489,0.7,1.686912997999242,2.4,0.2,24.0,8.0,1470.577302233196,1660.4091058404672,-189.83180360727124,1.8,0.4,1.6,0.8,2.6,0.8,3.0,0.8,2.3333333333333335,10.666666666666666,0.0,2.466666666666667,10.133333333333333,21.0,0.9700417298066164,0,1.2000000000000002,1958.5462783493836,1570.577302233196,0.8,2.3,1.3584678975967548
13/12/2016,Bournemouth,Leicester,H,1,0,1,0,9,12,3,4,5,15,4,11,0,3,0,0,0.0,0.0,1.0,2.0,2.6994598625709187,0.8,2.159567890056735,1.8,0.0,18.0,16.0,2.4355754132440297,0.7,1.7049027892708206,1.4,0.0,14.0,19.0,1454.8721422716912,1557.181737538027,-102.30959526633569,2.6,0.8,2.4,1.2,2.6,0.8,0.8,2.4,2.6,9.6,-4.0,2.466666666666667,10.133333333333333,-5.0,0.06154600643962746,0,2.4,3141.895162587998,1554.8721422716912,1.7999999999999998,1.6,2.22655430739574
14/12/2016,West Ham,Burnley,H,1,0,1,0,20,8,7,2,12,15,6,1,0,2,0,0,0.33,0.33,0.34,0.0,2.1152924388450307,0.6,1.2691754633070185,1.0,0.0,10.0,18.0,2.817377215061304,0.9,2.5356394935551734,1.2,0.0,12.0,17.0,1487.6979350943282,1480.8204127760814,6.877522318246747,2.2,0.6,0.8,2.0,2.6,0.8,0.2,2.4,2.466666666666667,10.133333333333333,-14.0,2.7333333333333334,9.066666666666666,-10.0,0.3956230791860566,0,1.6,1888.1497160342387,1587.6979350943282,2.2,0.5,1.2796705231965106
14/12/2016,West Brom,Swansea,H,3,1,0,0,13,8,4,4,8,8,0,11,0,0,0,0,0.0,0.5,0.5,2.0,2.3462554166109335,0.6,1.4077532499665601,1.4,0.0,14.0,13.0,2.6117030096772407,0.8,2.0893624077417927,1.5,0.0,15.0,24.0,1485.609350257146,1456.0721028764876,29.5372473806583,2.6,0.8,2.4,1.6,2.6,0.8,0.8,2.6,2.3333333333333335,10.666666666666666,2.0,2.6,9.6,-12.0,0.004685177555846126,1,2.5,2091.371391005207,1585.609350257146,2.1,1.6,1.4213897311459003
14/12/2016,Tottenham,Hull,H,3,0,1,0,27,10,9,5,6,14,5,5,0,2,0,0,0.33,0.33,0.34,0.0,2.3007822834589353,0.6,1.3804693700753612,1.6,0.1,16.0,9.0,2.452414231996882,0.8,1.9619313855975056,0.8,0.0,8.0,25.0,1603.8029796413593,1429.0711374151604,174.73184222619898,2.6,0.8,2.4,0.6,3.0,1.0,0.4,3.2,2.2,11.2,13.0,2.6,9.6,-18.0,0.23416496879224638,0,2.8,2214.000889030495,1703.8029796413593,1.9000000000000001,1.4,1.2911212171311033
14/12/2016,Sunderland,Chelsea,A,0,1,0,1,8,19,3,6,15,10,5,5,3,2,0,0,0.5,0.5,0.0,2.0,2.8647055050979016,0.9,2.5782349545881114,1.1,0.0,11.0,18.0,3.0,1.0,3.0,2.3,0.5,23.0,5.0,1424.0954301911333,1655.9828820312919,-231.88745184015852,2.6,0.8,1.8,1.8,3.0,1.0,1.6,0.8,2.7333333333333334,9.066666666666666,-13.0,2.8666666666666667,8.533333333333333,22.0,0.28807229905514126,1,1.3,3671.652616787974,1524.0954301911333,1.3,1.7000000000000002,2.7156553907086933
14/12/2016,Man City,Watford,H,2,0,1,0,13,5,7,2,16,20,5,2,1,2,0,0,0.5,0.0,0.0,2.0,2.4834050683976314,0.7,1.7383835478783418,1.7,0.0,17.0,15.0,2.6994598625709187,0.8,2.159567890056735,1.1,0.0,11.0,17.0,1591.7946597383677,1474.5601811645279,117.23447857383985,1.8,0.4,1.6,1.2,2.6,0.8,0.6,2.2,2.6,9.6,13.0,2.6,9.6,-5.0,1.2300290498177473,0,1.9000000000000001,2767.1496480897817,1691.7946597383677,1.7000000000000002,1.1,1.6381354880572987
14/12/2016,Middlesbrough,Liverpool,A,0,3,0,1,8,15,3,4,11,14,5,2,1,0,0,0,0.33,0.33,0.34,0.0,2.2511252574059912,0.6,1.3506751544435946,0.8,0.1,8.0,9.0,2.326348200290647,0.7,1.6284437402034528,2.6,0.0,26.0,12.0,1475.976960608036,1605.7582102435917,-129.7812496355557,3.0,1.0,0.8,0.8,2.6,0.8,2.2,1.6,2.2,11.2,-3.0,2.466666666666667,10.133333333333333,17.0,0.01867979113008798,0,1.2000000000000002,1993.5654092244465,1575.976960608036,1.2000000000000002,1.5,1.3726587783800948
14/12/2016,Stoke,Southampton,D,0,0,0,0,5,15,3,4,9,10,3,11,1,2,1,0,0.0,0.0,0.0,2.0,2.540457416101991,0.7,1.7783201912713935,1.4,0.2,14.0,8.0,2.4764085147751427,0.7,1.7334859603425998,1.0,0.1,10.0,9.0,1490.5593909672132,1556.3056333856396,-65.74624241842639,2.6,0.8,1.6,0.6,2.2,0.6,1.0,1.2,2.466666666666667,10.133333333333333,-5.0,2.3333333333333335,10.666666666666666,-1.0,-0.19228426240607416,0,1.4,2650.6918612461864,1590.5593909672132,0.8999999999999999,1.3,1.7895833625094144
14/12/2016,Crystal Palace,Man United,A,1,2,0,1,6,16,3,6,16,10,1,8,2,2,0,0,0.0,0.5,0.5,2.0,2.5636270440099587,0.8,2.050901635207967,2.0,0.0,20.0,24.0,1.7905721926108364,0.4,0.7162288770443346,1.2,0.0,12.0,10.0,1414.7859650697646,1585.4886828114093,-170.70271774164462,3.0,1.0,2.0,1.6,2.2,0.6,1.0,1.8,2.6,9.6,-2.0,2.2,11.2,4.0,0.008841051624206061,1,1.9,2901.5868492308623,1514.7859650697646,1.7000000000000002,1.5,2.174429580703575
17/12/2016,Crystal Palace,Chelsea,A,0,1,0,1,6,13,2,6,12,15,5,3,2,3,0,0,0.0,0.0,0.0,2.0,2.6051493272420574,0.8,2.084119461793646,1.8,0.0,18.0,24.0,3.0,1.0,3.0,2.4,0.8,24.0,2.0,1406.6149399347216,1662.2336222327494,-255.6186822980278,3.0,1.0,1.4,1.8,3.0,1.0,1.8,0.2,2.625,9.5,-3.0,2.875,8.5,23.0,0.5312219251916205,0,0.7999999999999999,2931.5535715676533,1506.6149399347216,1.0,1.6,2.2224839961073846
17/12/2016,Middlesbrough,Swansea,H,3,0,2,0,10,14,4,2,10,11,3,8,1,0,0,0,0.33,0.33,0.34,0.0,2.3223830856937355,0.6,1.3934298514162413,0.7,0.0,7.0,10.0,2.6486507109246142,0.8,2.1189205687396915,1.5,0.0,15.0,24.0,1466.3332300688787,1442.3442649564192,23.988965112459482,3.0,1.0,0.6,1.0,2.6,0.8,1.0,3.0,2.25,11.0,-6.0,2.625,9.5,-14.0,0.48750286652838676,1,1.8,2043.232494901575,1566.3332300688787,2.0,0.8,1.4254227717571268
17/12/2016,Stoke,Leicester,D,2,2,2,0,16,14,7,8,9,12,9,9,2,6,0,1,0.0,0.5,0.5,2.0,2.3938779632272023,0.7,1.6757145742590416,1.3,0.3,13.0,7.0,2.4892822189310824,0.7,1.7424975532517575,1.3,0.0,13.0,16.0,1493.3644815055009,1537.8880712229964,-44.5235897174955,2.6,0.8,1.4,0.4,2.6,0.8,0.6,1.8,2.375,10.5,-5.0,2.5,10.0,-6.0,-0.5142916667895399,0,1.6,2502.4526263395646,1593.3644815055009,1.1,1.0,1.6831603352816875
17/12/2016,Sunderland,Watford,H,1,0,0,0,12,9,4,4,10,9,4,11,1,2,0,0,0.0,0.0,0.5,2.0,2.8775792092538413,0.9,2.5898212883284573,0.9,0.0,9.0,16.0,2.7280572184282077,0.8,2.182445774742566,1.1,0.0,11.0,17.0,1417.8446899896758,1464.43786987854,-46.59317988886414,2.6,0.8,1.4,1.4,2.6,0.8,0.6,2.2,2.75,9.0,-14.0,2.625,9.5,-7.0,-0.35610864443183304,0,1.8,3671.9643616787243,1517.8446899896758,1.8,1.0,2.7398853766705384
17/12/2016,West Brom,Man United,A,0,2,0,1,10,10,1,5,9,13,2,3,3,3,0,0,0.5,0.5,0.0,2.0,2.5192333665559667,0.7,1.7634633565891766,1.6,0.0,16.0,13.0,1.9056531188640562,0.4,0.7622612475456225,1.0,0.0,10.0,10.0,1499.3371881772143,1593.6597079464523,-94.32251976923794,2.6,0.8,2.2,1.4,2.2,0.6,1.2,1.4,2.375,10.5,4.0,2.25,11.0,5.0,0.3655061103384109,1,1.8,2644.026190521968,1599.3371881772143,1.4,1.7000000000000002,1.7642429306376384
